-7128,3200,15268,833,1499,3242,0
-8132,2836,14724,-368,777,-881,0
-8628,1920,14756,-994,452,-2599,0
-7048,2020,14576,-390,-86,-792,0
-6816,2024,15200,70,297,1841,0
-7444,1896,14712,406,252,1947,0
-8072,1996,14836,77,445,109,0
-7508,2112,15144,-160,315,-1244,0
-7264,1904,14476,168,705,-605,0
-7772,2384,14656,230,162,276,0
-7656,2296,14904,87,246,818,0
-7652,1892,14700,41,291,152,0
-7304,2024,14960,-3,655,-307,0
-7480,2264,14728,45,351,16,0
-7620,2312,14900,38,476,546,0
-7932,2036,14612,-111,384,151,0
-7940,2012,14448,-88,139,-151,0
-7368,2348,14620,-62,-218,417,0
-7688,2364,14196,21,-542,1272,0
-8332,2252,15176,-141,-1373,1679,0
-7380,1452,15016,246,-756,2267,425
-7060,2808,15152,418,-543,2569,683
-7048,2844,14944,39,-570,2451,754
-7744,2344,15032,-383,-189,824,777
-8084,1520,15072,-566,-425,-2305,783
-6916,1620,14652,162,-522,-3446,823
-5096,2032,13848,1783,-1100,-2058,848
-7852,1776,15288,2393,-667,-651,870
-7200,2468,14524,2347,-77,46,883
-7864,3224,15464,1152,-218,-519,885
-7232,2356,14840,788,-88,-976,912
-7180,3200,15056,-49,105,-642,914
-6824,2496,14952,-483,455,-217,905
-6796,1776,14956,-109,518,362,829
-7020,2728,14980,403,516,1391,864
-7144,3440,15700,-272,149,2129,885
-7024,4164,16204,-1572,-255,2504,876
-7272,3084,14836,-2874,-424,2133,891
-6932,1940,13072,-2875,-381,1696,899
-7044,1276,15944,-2483,-235,1457,910
-7168,20,14368,-218,-27,1179,907
-7048,2464,15108,833,60,969,913
-6712,2892,15072,202,260,604,923
-7648,2556,15164,-253,388,-803,912
-6956,2324,15040,-513,342,-1727,951
-6780,1728,14704,-131,383,-1006,975
-7120,1332,14520,571,804,16,1206
-7020,2372,14292,1034,1279,647,1347
-8248,3516,16384,992,-517,-168,1374
-6420,2796,13944,-99,1850,-377,1378
-6412,2112,14996,116,1299,-1045,1401
-6648,3172,15936,-133,565,-519,1360
-5972,2252,15244,-278,1146,54,841
-7436,1748,15856,-105,1375,-1124,618
-5840,3504,15812,-388,1056,-2018,0
-4328,2840,16892,-1498,4260,-1236,0
-6484,2656,14856,-1754,5748,-1951,0
-9668,2288,12740,-2142,4691,-3490,0
-10136,1008,12004,-1596,123,-4055,0
-6824,1400,12668,251,-4721,-2277,0
-6156,1960,13940,955,-1818,2101,0
-8284,2208,14232,37,606,2576,0
-11000,656,14756,-839,-137,-506,0
-6360,1272,13744,-186,-128,-226,0
-6648,1864,14980,829,313,2105,0
-7152,2356,15508,801,906,3041,0
-7632,2592,15284,65,803,2198,0
-7740,2128,14976,-512,660,785,0
-7884,1488,14948,-502,713,-547,0
-7928,1620,14592,-200,643,-757,0
-8152,1868,14204,93,254,210,0
-7824,2056,14316,407,-535,1080,0
-7244,2172,14976,243,-352,1359,0
-7320,2016,14840,138,29,633,0
-7904,1812,14680,-14,142,-191,0
-7420,1920,14724,303,-5,-82,0
-7544,2100,14960,211,1,189,0
-7448,2156,15264,156,69,392,0
-7052,2276,14840,81,250,538,0
-7692,2192,14940,-42,501,353,0
-7888,2024,14660,-203,382,-187,0
-7484,2240,14656,-246,11,204,0
-7844,1992,14684,-46,-208,896,0
-7536,2136,14820,-61,-405,1144,0
-7480,2072,14692,2,-404,1223,0
-7680,2196,15032,18,-391,1213,0
-7236,2000,14860,50,-313,1063,418
-7916,2252,15132,109,-566,746,624
-7080,2356,14828,128,-874,435,752
-6980,2388,15008,115,-721,372,775
-7616,2008,15196,39,-391,-1027,784
-6100,1260,13928,991,-218,-2422,796
-6288,2312,16660,2304,-942,-2395,818
-7180,1960,16380,2700,-1102,-803,842
-6704,3512,15904,2443,-360,1880,845
-7736,3288,14952,857,103,1280,849
-7508,2596,15056,-206,208,-687,848
-5972,2720,14740,3,271,83,846
-7060,3032,15088,84,410,1495,870
-7140,2724,15020,-293,304,1130,892
-7068,2864,15376,-685,234,839,897
-6752,2964,15336,-879,45,1407,902
-7104,3648,15896,-1619,-179,2126,913
-6716,2776,14932,-2766,-43,2441,919
-7076,1912,15000,-2178,-163,2160,916
-7720,1636,14872,-1955,33,782,926
-6800,804,14320,-308,80,-290,922
-6668,2732,15104,508,118,689,927
-6540,2832,15056,202,169,1291,931
-7524,2376,15172,-248,294,-285,939
-6720,2144,14796,-270,452,-1238,941
-6860,1932,14860,131,690,-474,1039
